,country,variety,price,points
51940,US,Cabernet Sauvignon,54.0,92
51941,US,Sauvignon Blanc,20.0,92
51944,US,Red Blend,45.0,92
51945,US,Syrah,49.0,92
51946,Austria,Grüner Veltliner,24.0,92
51947,US,Cabernet Sauvignon,75.0,92
51948,US,Chardonnay,32.0,92
51949,Chile,Carmenère,90.0,92
51950,Chile,Bordeaux-style Red Blend,40.0,92
51954,South Africa,Shiraz,36.0,92
51955,France,Rhône-style Red Blend,40.0,92
51956,US,Chardonnay,40.0,93
51957,France,Chardonnay,40.0,93
51958,France,Chardonnay,35.0,93
51960,US,Cabernet Sauvignon,89.0,93
51966,US,Tempranillo,28.0,93
51967,US,Syrah,45.0,93
51968,France,Chardonnay,85.0,93
51970,France,Chardonnay,55.0,93
51971,US,Bordeaux-style Red Blend,150.0,93
51978,US,Syrah,750.0,92
51979,US,Pinot Noir,50.0,92
51980,Germany,Riesling,42.0,92
51982,US,Red Blend,95.0,92
51983,US,Cabernet Sauvignon,175.0,92
51984,US,Riesling,26.0,92
51985,Chile,Syrah,23.0,92
51986,US,Cabernet Sauvignon,130.0,92
51987,France,Pinot Noir,33.0,92
51988,US,Cabernet Sauvignon,78.0,92
51989,US,Cabernet Sauvignon,70.0,92
51990,US,Bordeaux-style Red Blend,125.0,92
51991,France,Chardonnay,55.0,92
51992,US,Bordeaux-style Red Blend,44.0,92
51993,US,Bordeaux-style Red Blend,65.0,92
51994,US,Cabernet Sauvignon,45.0,92
51995,US,Cabernet Sauvignon,65.0,92
51996,US,Cabernet Sauvignon,65.0,92
51997,US,Cabernet Sauvignon,65.0,92
51998,US,Cabernet Sauvignon,64.0,92
51999,US,Bordeaux-style Red Blend,90.0,92
52000,US,Cabernet Sauvignon,100.0,91
52001,US,Cabernet Sauvignon,30.0,91
52007,Italy,Red Blend,15.0,86
52008,US,Chardonnay,14.0,86
52009,US,Cabernet Franc,19.0,86
52010,US,Nebbiolo,38.0,86
52013,France,Gamay,11.0,86
52014,France,Bordeaux-style Red Blend,15.0,86
52015,Italy,White Blend,13.0,86
52016,US,Merlot,20.0,86
52018,Italy,Syrah,16.0,86
52020,US,Zinfandel,15.0,86
52022,Chile,Chardonnay,10.0,86
52023,US,Chardonnay,10.0,86
52024,US,Pinot Noir,16.0,86
52025,Italy,Sangiovese,10.0,86
52027,Italy,Pinot Noir,10.0,86
52029,France,Sauvignon Blanc,11.0,86
52030,Chile,Cabernet Sauvignon,12.0,86
52031,Chile,Merlot,17.0,86
52032,Chile,Sauvignon Blanc,12.0,86
52033,US,Pinot Noir,38.0,86
52035,Canada,Cabernet Franc,23.0,86
52036,Italy,Red Blend,13.0,86
52037,Chile,Carmenère,12.0,86
52038,Australia,Shiraz,9.0,86
52041,US,Red Blend,16.0,86
52042,US,Red Blend,18.0,86
52043,US,Pinot Noir,35.0,86
52044,US,Syrah,20.0,86
52045,Italy,Chardonnay,15.0,86
52046,US,Chardonnay,10.0,86
52047,Chile,Sauvignon Blanc,10.0,86
52048,Italy,Red Blend,10.0,86
52050,Italy,Red Blend,25.0,86
52051,France,Red Blend,12.0,86
52052,France,Sauvignon Blanc,20.0,86
52053,US,Merlot,18.0,86
52054,US,Tempranillo,25.0,86
52055,South Africa,Merlot,13.0,85
52056,US,Merlot,24.0,85
52057,US,Riesling,15.0,85
52058,US,Merlot,9.0,85
52059,US,Pinot Noir,30.0,85
52060,France,Bordeaux-style White Blend,15.0,85
52061,US,Chardonnay,20.0,85
52065,Portugal,Portuguese Red,20.0,83
52066,US,Merlot,14.0,83
52067,Chile,Chardonnay,17.0,82
52069,Chile,Riesling,12.0,82
52071,France,Rhône-style Red Blend,28.0,82
52072,US,Merlot,15.0,82
52077,US,Cabernet Sauvignon,10.0,82
52078,US,Red Blend,18.0,82
52079,US,Sauvignon Blanc,25.0,82
52080,Chile,Pinot Noir,7.0,82
52081,Chile,Sauvignon Blanc,6.0,82
52082,US,Chardonnay,12.0,82
52083,Chile,White Blend,16.0,82
52084,France,Rhône-style Red Blend,10.0,82
52085,Chile,Merlot,14.0,82
52086,US,Syrah,24.0,82
52089,US,Zinfandel,20.0,89
52091,US,Bordeaux-style Red Blend,60.0,89
52092,France,Chardonnay,30.0,89
52093,Argentina,Red Blend,45.0,89
52094,US,Pinot Noir,32.0,89
52098,US,Cabernet Franc,36.0,89
52099,US,Riesling,14.0,89
52100,US,Zinfandel,17.0,89
52103,France,Chardonnay,26.0,88
52104,US,Pinot Noir,50.0,88
52105,US,Red Blend,18.0,88
52109,Italy,Nebbiolo,50.0,88
52110,Australia,Cabernet Sauvignon,14.0,88
52111,US,Red Blend,65.0,88
52113,Italy,Nebbiolo,55.0,88
52114,US,Syrah,25.0,88
52115,Portugal,Portuguese White,15.0,88
52116,Portugal,Portuguese Red,23.0,88
52117,Italy,Nebbiolo,40.0,88
52118,US,Pinot Noir,50.0,88
52120,US,Cabernet Sauvignon,90.0,90
52121,US,Petite Sirah,37.0,90
52122,US,Pinot Noir,42.0,90
52123,US,Pinot Noir,55.0,90
52124,France,Chardonnay,98.0,90
52125,US,Pinot Noir,75.0,90
52126,US,Sauvignon Blanc,22.0,90
52128,US,Chardonnay,18.0,90
52129,Argentina,Malbec,19.0,90
52130,US,Cabernet Franc,75.0,90
52131,US,Bordeaux-style Red Blend,125.0,90
52132,US,Zinfandel,35.0,90
52133,Italy,Chardonnay,30.0,90
52134,France,Champagne Blend,57.0,90
52140,France,Chardonnay,50.0,90
52141,US,Cabernet Sauvignon,50.0,90
52142,Argentina,Cabernet Sauvignon,52.0,88
52144,Italy,Sparkling Blend,20.0,88
52145,US,Sparkling Blend,54.0,88
52146,US,Chardonnay,45.0,88
52147,US,White Blend,18.0,88
52148,Italy,Chardonnay,35.0,88
52149,Argentina,Malbec,15.0,88
52150,US,Chardonnay,46.0,88
52151,US,Riesling,13.0,88
52152,US,Riesling,13.0,88
52154,France,Pinot Noir,27.0,88
52155,France,Cabernet Franc,10.0,88
52156,US,Chardonnay,13.0,88
52157,France,Chardonnay,56.0,88
52160,Italy,Glera,21.0,88
52163,Argentina,Malbec,40.0,88
52164,US,Riesling,18.0,88
52166,US,Cabernet Sauvignon,65.0,88
52167,US,Syrah,25.0,90
52168,Chile,Red Blend,40.0,90
52169,Italy,Nebbiolo,49.0,90
52170,Italy,Nebbiolo,60.0,90
52172,US,Cabernet Sauvignon,25.0,90
52173,US,Chardonnay,14.0,90
52174,US,Pinot Noir,54.0,90
52175,Australia,Chardonnay,22.0,90
52176,US,Red Blend,23.0,90
52177,US,Viognier,23.0,90
52178,France,Bordeaux-style Red Blend,20.0,90
52179,US,Chardonnay,50.0,90
52180,Italy,Barbera,25.0,90
52181,Italy,Nebbiolo,55.0,90
52182,Italy,Nebbiolo,50.0,90
52184,Australia,Red Blend,34.0,90
52185,US,Cabernet Sauvignon,40.0,90
52186,US,Chardonnay,58.0,90
52187,France,Chardonnay,22.0,90
52188,Chile,Red Blend,92.0,90
52189,Chile,Red Blend,15.0,90
52190,US,Syrah,28.0,90
52191,US,Chardonnay,45.0,90
52192,US,Merlot,21.0,90
52193,US,Chardonnay,20.0,90
52194,Australia,Riesling,20.0,90
52195,US,Syrah,46.0,90
52196,Chile,Sauvignon Blanc,30.0,90
52197,Italy,Red Blend,17.0,89
52198,Italy,Sangiovese,58.0,89
52200,US,Pinot Noir,77.0,89
52201,Italy,Red Blend,15.0,88
52202,US,Pinot Noir,54.0,88
52203,US,Pinot Noir,28.0,88
52204,US,Merlot,12.0,88
52205,US,Pinot Noir,60.0,88
52207,Italy,Sangiovese,15.0,88
52208,Italy,Red Blend,27.0,88
52209,Italy,Sangiovese,90.0,88
52210,Italy,Sangiovese,50.0,88
52211,Italy,Sangiovese,15.0,88
52212,US,Sauvignon Blanc,25.0,88
52213,Italy,Red Blend,13.0,88
52214,US,Chardonnay,30.0,88
52215,US,Pinot Noir,20.0,88
52216,US,Chardonnay,55.0,88
52217,US,Pinot Noir,55.0,88
52218,Italy,Red Blend,40.0,88
52219,Italy,Red Blend,23.0,88
52220,Italy,Sangiovese,70.0,88
52221,Spain,Tempranillo,20.0,88
52223,US,Pinot Noir,55.0,88
52224,Italy,Red Blend,25.0,88
52225,Italy,Red Blend,30.0,88
52226,Italy,Red Blend,40.0,88
52229,Chile,Syrah,11.0,87
52230,US,Red Blend,50.0,87
52231,US,Merlot,25.0,87
52232,US,Zinfandel,20.0,87
52234,US,Pinot Noir,25.0,87
52238,Spain,Tempranillo,16.0,87
52239,US,Chardonnay,30.0,87
52244,US,Cabernet Franc,52.0,87
52248,Chile,Cabernet Sauvignon,15.0,87
52249,US,Sauvignon Blanc,22.0,87
52250,US,Bordeaux-style Red Blend,20.0,87
52254,US,Rosé,18.0,87
52255,US,Pinot Noir,27.0,87
52257,Chile,Cabernet Sauvignon,8.0,84
52258,Germany,Riesling,5.0,84
52259,US,Zinfandel,15.0,84
52260,US,Chardonnay,15.0,84
52262,US,Pinot Noir,15.0,84
52263,US,Chardonnay,25.0,84
52264,Greece,Rosé,12.0,84
52265,US,Chardonnay,20.0,84
52266,US,Chardonnay,25.0,84
52267,Chile,Chardonnay,12.0,84
52268,US,Zinfandel,20.0,84
52269,Greece,White Blend,25.0,84
52273,South Africa,Shiraz,10.0,84
52274,US,Red Blend,19.0,84
52275,US,Viognier,20.0,84
52276,US,Zinfandel,40.0,84
52278,US,Sangiovese,42.0,84
52281,US,Barbera,25.0,88
52282,New Zealand,Pinot Noir,27.0,87
52283,Italy,Pinot Grigio,15.0,87
52284,Italy,Pinot Grigio,15.0,87
52285,Italy,Glera,12.0,87
52286,Italy,Glera,12.0,87
52287,Argentina,Malbec,19.0,87
52288,New Zealand,Sauvignon Blanc,18.0,87
52289,US,Zinfandel,17.0,87
52290,US,Cabernet Sauvignon,60.0,87
52291,Italy,Glera,17.0,87
52292,US,Pinot Noir,25.0,87
52293,Italy,Glera,14.0,87
52294,Italy,Glera,12.0,87
52295,Italy,Glera,19.0,87
52296,US,Chardonnay,21.0,87
52297,US,Viognier,24.0,87
52298,Italy,Sparkling Blend,15.0,87
52299,Italy,Pinot Grigio,20.0,87
52302,US,Zinfandel,19.0,87
52303,Portugal,Portuguese White,12.0,87
52304,US,Merlot,26.0,87
52305,Italy,Glera,19.0,87
52308,Italy,Glera,17.0,87
52309,Italy,Glera,15.0,87
52311,US,Sparkling Blend,48.0,87
52312,US,Red Blend,34.0,87
52313,US,Riesling,13.0,87
52314,US,Syrah,27.0,87
52317,Italy,White Blend,19.0,87
52319,Italy,Red Blend,52.0,87
52320,Italy,Red Blend,24.0,87
52328,Italy,Cabernet Sauvignon,10.0,87
52330,France,Chardonnay,29.0,87
52331,US,Riesling,16.0,87
52332,US,Chardonnay,13.0,87
52333,US,Pinot Noir,13.0,87
52334,US,Bordeaux-style Red Blend,25.0,87
52341,France,Sauvignon Blanc,28.0,88
52342,Portugal,Viognier,16.0,88
52343,Germany,Riesling,15.0,88
52344,Italy,Pinot Grigio,30.0,88
52345,US,Chardonnay,13.0,88
52347,Italy,Pinot Grigio,19.0,88
52348,US,Syrah,28.0,88
52349,US,Sauvignon Blanc,14.0,88
52350,US,Pinot Noir,55.0,88
52355,Italy,Pinot Grigio,22.0,88
52356,Italy,Pinot Grigio,22.0,88
52357,Italy,Pinot Grigio,35.0,88
52360,Germany,Riesling,34.0,88
52362,Spain,Sparkling Blend,24.0,88
52363,US,Pinot Noir,30.0,88
52364,Italy,Chardonnay,25.0,88
52365,Portugal,Portuguese Red,20.0,88
52366,Portugal,Portuguese White,11.0,88
52367,Portugal,Pinot Noir,19.0,88
52368,US,Chardonnay,18.0,87
52369,US,Cabernet Franc,12.0,87
52371,US,Riesling,8.0,87
52372,US,Sauvignon Blanc,24.0,87
52373,South Africa,Shiraz,10.0,87
52375,Argentina,Malbec,20.0,87
52377,US,Zinfandel,35.0,87
52380,US,Chardonnay,24.0,87
52381,France,Bordeaux-style White Blend,13.0,87
52382,US,Pinot Noir,45.0,87
52384,Chile,Sauvignon Blanc,18.0,87
52385,South Africa,Sauvignon Blanc,20.0,87
52386,US,Tempranillo,38.0,87
52387,US,Petite Sirah,30.0,87
52388,US,Chardonnay,20.0,87
52390,South Africa,Cabernet Sauvignon,17.0,87
52392,US,Zinfandel,39.0,87
52393,US,Zinfandel,27.0,87
52394,South Africa,Sauvignon Blanc,21.0,87
52395,South Africa,Cabernet Sauvignon,15.0,87
52396,Chile,Cabernet Sauvignon,10.0,87
52397,US,Chardonnay,14.0,87
52398,US,Malbec,34.0,87
52399,US,Zinfandel,11.0,87
52400,France,Sparkling Blend,19.0,87
52401,France,Cabernet Franc,20.0,87
52402,France,Cabernet Franc,16.0,87
52403,US,Riesling,26.0,87
52404,US,Grenache,26.0,87
52405,Italy,Red Blend,40.0,87
52406,France,Chardonnay,20.0,87
52407,Italy,Sangiovese,39.0,87
52408,France,Pinot Noir,20.0,87
52409,US,Cabernet Sauvignon,13.0,87
52410,US,Red Blend,26.0,87
52411,France,Pinot Noir,55.0,87
52412,Italy,Red Blend,40.0,87
52413,France,Chardonnay,17.0,87
52414,France,Pinot Noir,21.0,87
52416,France,Chardonnay,20.0,87
52417,France,Chardonnay,35.0,87
52418,Italy,Red Blend,40.0,87
52419,US,Bordeaux-style Red Blend,18.0,87
52421,US,Cabernet Franc,18.0,87
52422,France,Sauvignon Blanc,13.0,87
52423,US,Chardonnay,36.0,87
52424,France,Sauvignon Blanc,16.0,87
52425,Italy,Red Blend,35.0,87
52426,US,Riesling,16.0,90
52427,US,Bordeaux-style Red Blend,35.0,90
52428,Chile,Petite Sirah,80.0,90
52429,Italy,Sangiovese,23.0,90
52430,US,Red Blend,32.0,90
52431,Italy,Sangiovese,18.0,90
52432,New Zealand,Syrah,40.0,90
52434,France,Red Blend,25.0,90
52435,France,Red Blend,25.0,90
52437,France,Gamay,29.0,90
52438,US,Bordeaux-style Red Blend,36.0,90
52440,US,Cabernet Sauvignon,53.0,90
52441,US,Chardonnay,27.0,90
52442,France,Gamay,25.0,90
52446,Chile,Pinot Noir,38.0,90
52447,Chile,Red Blend,30.0,90
52455,US,Zinfandel,18.0,90
52456,South Africa,Shiraz,114.0,91
52457,Spain,Tempranillo,115.0,91
52458,South Africa,Syrah,30.0,91
52467,Italy,Sangiovese Grosso,44.0,91
52468,Italy,Sangiovese Grosso,75.0,91
52470,Italy,Sangiovese,55.0,90
52471,Italy,Sangiovese Grosso,70.0,90
52472,US,Barbera,25.0,90
52473,Spain,Tempranillo,16.0,90
52475,Italy,Sangiovese Grosso,55.0,90
52476,Italy,Sangiovese,40.0,90
52477,Italy,Sangiovese Grosso,48.0,90
52478,Spain,Tempranillo,32.0,90
52479,US,Riesling,11.0,90
52480,US,Rhône-style Red Blend,90.0,90
52481,Italy,Sangiovese Grosso,60.0,90
52482,Italy,Sangiovese Grosso,56.0,90
52483,US,Chardonnay,30.0,90
52484,US,Syrah,48.0,90
52487,US,Cabernet Sauvignon,80.0,88
52488,Chile,Cabernet Sauvignon,18.0,88
52490,France,Sauvignon Blanc,45.0,88
52491,US,Syrah,22.0,88
52492,US,Sauvignon Blanc,16.0,88
52493,US,Rhône-style Red Blend,17.0,88
52494,US,Zinfandel,28.0,88
52495,US,Chardonnay,25.0,88
52496,US,Sauvignon Blanc,18.0,88
52498,Italy,Red Blend,25.0,88
52499,US,Pinot Noir,38.0,88
52500,US,Chardonnay,30.0,88
52501,Portugal,Portuguese Red,18.0,88
52502,Australia,Chardonnay,35.0,88
52503,US,Cabernet Franc,27.0,88
52506,US,Pinot Noir,30.0,88
52508,Italy,Pinot Grigio,17.0,88
52515,Spain,Red Blend,40.0,88
52517,US,Pinot Noir,22.0,87
52518,US,Red Blend,32.0,87
52519,France,Champagne Blend,95.0,87
52520,Spain,Red Blend,15.0,87
52521,Portugal,Portuguese Red,7.0,87
52523,Spain,Sparkling Blend,15.0,87
52524,Spain,Tempranillo,22.0,87
52525,France,Champagne Blend,49.0,87
52526,Spain,Sparkling Blend,10.0,87
52527,Italy,Nebbiolo,43.0,87
52528,Italy,Sparkling Blend,38.0,87
52529,US,White Blend,23.0,87
52530,France,Champagne Blend,54.0,87
52532,US,Zinfandel,34.0,87
52533,Austria,Sparkling Blend,20.0,87
52534,US,Chardonnay,18.0,87
52535,Portugal,Portuguese Red,21.0,87
52536,France,Sparkling Blend,20.0,87
52538,US,Cabernet Sauvignon,75.0,87
52539,US,Sauvignon Blanc,26.0,87
52540,France,Champagne Blend,40.0,87
52541,Italy,Nebbiolo,27.0,87
52544,France,Bordeaux-style Red Blend,21.0,87
52545,France,Bordeaux-style Red Blend,11.0,87
52546,US,Zinfandel,20.0,87
52547,US,Pinot Noir,55.0,87
52549,Italy,Pinot Grigio,18.0,87
52552,Chile,Cabernet Sauvignon,13.0,87
52553,Chile,Cabernet Sauvignon,11.0,87
52557,Germany,Riesling,19.0,87
52558,US,Zinfandel,32.0,87
52559,Germany,Riesling,20.0,87
52560,US,Zinfandel,26.0,87
52562,US,Red Blend,70.0,87
52563,Portugal,Portuguese Red,15.0,87
52564,Portugal,Portuguese Red,13.0,87
52565,US,Syrah,30.0,87
52566,US,Cabernet Sauvignon,24.0,87
52567,US,Petite Sirah,22.0,87
52568,Italy,Red Blend,14.0,87
52570,US,Cabernet Sauvignon,65.0,87
52571,Germany,Riesling,13.0,87
52573,Italy,White Blend,13.0,86
52574,US,Chardonnay,18.0,86
52575,US,Sauvignon Blanc,16.0,86
52576,US,Zinfandel,29.0,86
52577,US,Chardonnay,45.0,86
52578,Australia,Chardonnay,9.0,86
52580,France,Rosé,10.0,86
52581,Germany,Riesling,12.0,86
52582,France,Pinot Noir,26.0,86
52587,France,Pinot Noir,19.0,86
52590,US,Cabernet Sauvignon,36.0,86
52591,US,Chardonnay,10.0,85
52593,US,Pinot Grigio,23.0,85
52597,France,Rosé,14.0,85
52599,Chile,Pinot Noir,12.0,85
52600,Spain,Tempranillo,10.0,85
52601,Italy,White Blend,20.0,85
52602,Spain,White Blend,11.0,85
52604,Italy,Red Blend,50.0,90
52605,US,Chardonnay,45.0,90
52606,Austria,Riesling,34.0,90
52607,Italy,Gewürztraminer,60.0,90
52608,France,Rosé,20.0,90
52609,France,Rosé,19.0,90
52610,France,Rosé,15.0,90
52612,US,Syrah,44.0,90
52613,France,Rosé,25.0,90
52614,France,Rosé,12.0,90
52615,Italy,White Blend,50.0,90
52617,Austria,Grüner Veltliner,17.0,89
52618,France,Rosé,25.0,89
52619,US,Bordeaux-style Red Blend,65.0,89
52621,US,Cabernet Sauvignon,28.0,89
52622,US,Red Blend,23.0,89
52625,US,Cabernet Franc,30.0,89
52629,US,Gewürztraminer,35.0,89
52630,US,Pinot Noir,56.0,96
52631,Italy,Sangiovese,400.0,96
52632,US,Cabernet Sauvignon,200.0,96
52633,Italy,Sangiovese,60.0,95
52635,US,Syrah,27.0,95
52637,France,Pinot Noir,195.0,95
52638,US,Sauvignon Blanc,50.0,94
52640,US,Zinfandel,36.0,94
52642,US,Cabernet Sauvignon,75.0,94
52643,US,Pinot Noir,60.0,94
52644,France,Pinot Noir,190.0,94
52646,US,Syrah,27.0,94
52647,South Africa,Bordeaux-style Red Blend,93.0,94
52648,US,Pinot Noir,47.0,94
52649,France,Pinot Noir,95.0,94
52650,US,Pinot Noir,32.0,94
52651,US,Syrah,29.0,94
52652,France,Pinot Noir,169.0,93
52653,France,Pinot Noir,115.0,93
52654,US,Red Blend,35.0,93
52655,US,Pinot Noir,58.0,93
52656,France,Gamay,21.0,92
52658,US,Pinot Noir,27.0,92
52659,US,Bordeaux-style Red Blend,170.0,92
52661,US,Cabernet Sauvignon,38.0,92
52662,US,Chardonnay,26.0,92
52663,Canada,Bordeaux-style Red Blend,25.0,92
52665,US,Pinot Noir,50.0,92
52672,Canada,Malbec,32.0,92
52673,Chile,Cabernet Sauvignon,75.0,92
52674,Austria,Red Blend,29.0,92
52675,US,Chardonnay,45.0,92
52676,France,Syrah,17.0,92
52677,New Zealand,Pinot Gris,25.0,92
52678,New Zealand,Pinot Noir,50.0,92
52680,France,Rhône-style Red Blend,55.0,92
52681,US,Sparkling Blend,55.0,92
52682,US,Chardonnay,20.0,92
52683,US,Pinot Noir,50.0,92
52684,France,Viognier,84.0,92
52685,Austria,Riesling,35.0,92
52686,France,Chardonnay,13.0,86
52687,Italy,Red Blend,65.0,86
52688,Bulgaria,Cabernet Sauvignon,9.0,86
52689,France,Chardonnay,19.0,86
52690,France,Cabernet Franc,19.0,86
52691,US,Merlot,18.0,86
52692,Italy,Sangiovese,23.0,86
52693,Argentina,Malbec,15.0,86
52695,US,Chardonnay,14.0,86
52696,US,Gewürztraminer,18.0,86
52697,US,Chardonnay,22.0,86
52698,France,Chardonnay,13.0,86
52699,France,Cabernet Franc,19.0,86
52700,Israel,White Blend,25.0,86
52703,France,Rosé,20.0,86
52705,Argentina,Malbec,15.0,86
52706,US,Sauvignon Blanc,18.0,86
52708,US,Tempranillo,36.0,86
52709,US,Cabernet Franc,23.0,86
52710,Italy,Red Blend,40.0,86
52712,Argentina,Sauvignon Blanc,15.0,86
52714,France,Chardonnay,14.0,86
52715,Italy,Sangiovese,22.0,86
52722,Argentina,Chardonnay,17.0,84
52724,New Zealand,Chardonnay,10.0,84
52725,Portugal,Rosé,12.0,84
52726,US,Chardonnay,18.0,84
52727,Argentina,Cabernet Sauvignon,15.0,84
52729,US,Pinot Gris,15.0,84
52730,US,Cabernet Sauvignon,9.0,84
52731,US,Red Blend,9.0,84
52732,US,Petite Sirah,26.0,84
52733,US,Chardonnay,15.0,84
52734,US,Bordeaux-style Red Blend,25.0,84
52735,US,Cabernet Sauvignon,10.0,84
52737,US,Zinfandel,48.0,84
52738,US,Malbec,18.0,84
52739,Argentina,Cabernet Sauvignon,14.0,84
52740,Argentina,Malbec,15.0,84
52741,Argentina,Cabernet Sauvignon,10.0,84
52743,Australia,Shiraz,8.0,86
52744,US,Cabernet Sauvignon,12.0,86
52745,US,Sauvignon Blanc,12.0,86
52746,Portugal,Portuguese Red,9.0,86
52747,Chile,Viognier,15.0,86
52748,US,Pinot Grigio,16.0,86
52750,Portugal,Portuguese Red,13.0,86
52751,France,Sparkling Blend,14.0,86
52752,Portugal,Portuguese Red,20.0,86
52755,France,Bordeaux-style Red Blend,20.0,86
52756,France,Bordeaux-style Red Blend,22.0,86
52757,France,Bordeaux-style Red Blend,24.0,86
52758,US,Sangiovese,25.0,86
52759,France,Malbec,17.0,86
52761,France,Rosé,16.0,86
52762,Portugal,Portuguese White,10.0,86
52763,US,Cabernet Sauvignon,18.0,86
52764,US,Chardonnay,14.0,86
52765,US,Pinot Noir,23.0,86
52766,France,Bordeaux-style White Blend,13.0,86
52767,US,Cabernet Sauvignon,22.0,86
52768,US,Merlot,12.0,86
52769,Portugal,Rosé,15.0,86
52770,Portugal,Portuguese Red,13.0,86
52771,US,Red Blend,10.0,86
52774,Italy,Sangiovese Grosso,80.0,93
52775,US,Chardonnay,38.0,93
52777,France,Bordeaux-style Red Blend,110.0,93
52778,Portugal,Portuguese Red,72.0,93
52779,US,Bordeaux-style Red Blend,35.0,93
52780,US,Grenache,45.0,93
52781,US,Pinot Noir,39.0,93
52783,Italy,Sangiovese Grosso,72.0,93
52787,France,Bordeaux-style Red Blend,105.0,93
52788,Italy,Sangiovese Grosso,60.0,93
52790,Spain,Tempranillo,150.0,93
52791,US,Pinot Noir,60.0,93
52792,Italy,Sangiovese Grosso,90.0,93
52793,US,Cabernet Sauvignon,75.0,93
52794,Italy,Sangiovese,65.0,93
52796,Chile,Sauvignon Blanc,12.0,87
52797,Greece,Merlot,35.0,87
52798,US,Riesling,14.0,87
52799,US,Cabernet Sauvignon,45.0,87
52800,US,Zinfandel,27.0,87
52806,US,Cabernet Sauvignon,20.0,87
52809,New Zealand,Sauvignon Blanc,15.0,87
52810,Chile,Chardonnay,15.0,87
52811,Chile,Cabernet Sauvignon,13.0,87
52812,South Africa,Pinot Noir,40.0,87
52813,South Africa,Sauvignon Blanc,18.0,87
52814,US,Sauvignon Blanc,20.0,87
52815,Chile,Syrah,16.0,87
52817,Germany,Riesling,19.0,87
52818,New Zealand,Riesling,14.0,87
52820,US,Syrah,25.0,87
52821,US,Pinot Gris,12.0,87
52822,US,Syrah,24.0,87
52823,Italy,Nebbiolo,210.0,89
52824,France,Bordeaux-style White Blend,16.0,89
52825,Spain,Tempranillo,19.0,89
52826,Italy,Nebbiolo,55.0,89
52827,US,Red Blend,38.0,89
52829,US,Barbera,28.0,89
52830,US,Sparkling Blend,22.0,89
52831,US,Sparkling Blend,29.0,89
52833,Italy,Sangiovese,38.0,89
52836,France,Rhône-style Red Blend,17.0,89
52837,Spain,Tempranillo,25.0,89
52838,US,Bordeaux-style Red Blend,14.0,89
52839,Austria,Riesling,20.0,89
52840,US,Zinfandel,15.0,89
52841,Austria,Grüner Veltliner,18.0,89
52842,US,Syrah,30.0,89
52844,US,Red Blend,39.0,89
52845,US,Viognier,32.0,89
52846,US,White Blend,24.0,89
52847,US,Syrah,45.0,89
52849,France,Bordeaux-style Red Blend,18.0,89
52850,France,Bordeaux-style Red Blend,23.0,89
52851,US,Cabernet Sauvignon,34.0,89
52852,France,Rhône-style Red Blend,20.0,89
52853,US,Chardonnay,25.0,92
52854,US,Red Blend,40.0,92
52856,US,Zinfandel,32.0,92
52857,Australia,Chardonnay,33.0,92
52858,US,Pinot Noir,85.0,92
52859,US,Syrah,32.0,92
52860,Germany,Riesling,82.0,92
52861,US,White Blend,36.0,92
52862,US,Tempranillo,38.0,92
52863,Germany,Riesling,60.0,92
52864,Germany,Riesling,40.0,92
52865,US,Pinot Noir,60.0,92
52866,Spain,Tempranillo Blend,28.0,92
52867,Germany,Riesling,45.0,92
52868,US,Cabernet Sauvignon,75.0,92
52869,France,Gewürztraminer,30.0,92
52870,US,Bordeaux-style Red Blend,60.0,92
52872,US,Cabernet Sauvignon,75.0,92
52873,Portugal,Portuguese White,25.0,92
52874,US,Cabernet Sauvignon,50.0,92
52875,US,Merlot,45.0,92
52876,US,Chardonnay,49.0,92
52877,Chile,Red Blend,35.0,92
52878,Spain,Tempranillo,68.0,92
52879,US,Cabernet Sauvignon,75.0,92
52881,US,Syrah,40.0,92
52882,US,Bordeaux-style Red Blend,75.0,92
52883,US,Rhône-style Red Blend,85.0,95
52884,France,Pinot Noir,208.0,95
52886,US,Pinot Noir,48.0,95
52887,France,Pinot Noir,93.0,95
52888,France,Pinot Noir,135.0,95
52889,US,Pinot Noir,82.0,95
52890,France,Pinot Noir,200.0,95
52891,US,Chardonnay,80.0,95
52892,France,Pinot Noir,168.0,95
52893,US,Pinot Noir,60.0,95
52894,France,Pinot Noir,307.0,95
52895,France,Gewürztraminer,80.0,95
52896,US,Sparkling Blend,50.0,94
52897,US,Cabernet Sauvignon,100.0,94
52898,US,Pinot Noir,115.0,94
52899,US,Zinfandel,50.0,94
52900,France,Pinot Noir,125.0,94
52901,US,Pinot Noir,42.0,94
52902,US,Rhône-style Red Blend,95.0,94
52903,France,Riesling,45.0,94
52904,US,Chardonnay,68.0,94
52905,US,Pinot Noir,90.0,94
52906,US,Pinot Noir,56.0,94
52907,US,Pinot Noir,60.0,94
52908,US,Cabernet Sauvignon,70.0,94
52909,US,Chardonnay,35.0,94
52910,Italy,Red Blend,88.0,94
52911,US,Pinot Noir,39.0,94
52912,France,Pinot Noir,117.0,94
52913,US,Cabernet Sauvignon,38.0,92
52914,US,Pinot Noir,60.0,92
52915,US,Sauvignon Blanc,30.0,92
52917,France,Pinot Noir,95.0,92
52919,US,Pinot Noir,50.0,92
52920,US,Sauvignon Blanc,26.0,92
52922,Chile,Red Blend,25.0,92
52923,Italy,Nebbiolo,75.0,92
52936,US,Champagne Blend,32.0,92
